Keyword_id,Faculty_id,Faculty_score
6260,1133,43.2856
7054,1133,33.1681
12606,1133,27.6049
13140,1133,24.5292
13229,1133,53.2133
19483,1133,69.8641
30760,1133,26.167
58945,1133,33.18
78978,1133,28.9649
774,1134,1.00283
3893,1134,1.84984
7860,1134,2.10869
8047,1134,3.79149
8456,1134,1.83521
23651,1134,1.44735
36694,1134,1.12516
50701,1134,0.954118
58252,1134,2.88532
154,1135,148.27
1832,1135,238.38
1865,1135,249.882
2212,1135,65.4892
3420,1135,198.384
3440,1135,51.0122
7827,1135,83.2337
9035,1135,51.9443
10432,1135,72.5551
17037,1135,58.231
21462,1135,50.567
25795,1135,111.882
35981,1135,80.3492
38931,1135,91.1541
48084,1135,67.1208
62302,1135,48.4666
71511,1135,74.9902
67,1137,101.219
85,1137,366.293
178,1137,117.504
274,1137,146.651
662,1137,336.18
2121,1137,279.501
2602,1137,90.6156
4231,1137,122.288
5515,1137,196.036
6182,1137,127.967
7460,1137,222.468
7494,1137,108.069
11875,1137,91.4402
17834,1137,144.636
18060,1137,117.599
22953,1137,107.286
26534,1137,93.1836
957,1138,2.80504
1410,1138,8.05474
2388,1138,2.26879
2522,1138,1.78996
3505,1138,5.80899
5182,1138,2.08154
6164,1138,1.79521
11013,1138,5.27472
12043,1138,1.80788
16543,1138,4.80953
17071,1138,3.36325
20727,1138,5.12145
25799,1138,5.62078
28034,1138,2.59646
28214,1138,3.024
38780,1138,5.70382
48318,1138,2.29257
141,1139,0.887461
652,1139,0.364685
1311,1139,3.74365
2026,1139,0.95338
2522,1139,0.334213
3527,1139,0.0325871
4524,1139,0.0296032
4727,1139,0.333327
5128,1139,0.32962
5856,1139,3.093
9301,1139,0.0520477
14884,1139,0.236003
21631,1139,0.0520516
23687,1139,0.333086
24728,1139,0.162004
32189,1139,0.0632856
3,1140,6632.08
112,1140,4213.13
123,1140,1765.38
1832,1140,1494.1
4209,1140,3930.67
4656,1140,2245.71
6354,1140,2895.19
7198,1140,6647.71
8124,1140,4739.89
8486,1140,2913.06
9209,1140,3011.71
15636,1140,1419.25
20183,1140,2590.07
24794,1140,4407.24
25501,1140,3270.99
28323,1140,2942.53
36194,1140,2983.25
147,1141,152.946
470,1141,585.933
946,1141,96.3802
2027,1141,158.566
2531,1141,138.3
2742,1141,127.88
3147,1141,441.909
4468,1141,185.169
11381,1141,196.886
14561,1141,99.7566
22765,1141,163.614
41300,1141,193.819
48802,1141,164.064
52559,1141,104.05
57049,1141,265.3
61857,1141,147.792
64173,1141,287.014
69,1142,56.6492
98,1142,5.53459
115,1142,20.6134
774,1142,3.9872
793,1142,30.962
873,1142,5.0599
1443,1142,5.43139
1767,1142,4.65929
2483,1142,7.18745
6759,1142,21.5627
7110,1142,9.57263
8046,1142,7.80165
13693,1142,5.2082
13713,1142,4.02145
22141,1142,4.33301
39904,1142,41.5896
53293,1142,50.4366
30,1143,259.508
572,1143,78.9712
2128,1143,76.7349
2540,1143,73.1311
4764,1143,44.1788
5513,1143,136.599
5571,1143,28.483
5701,1143,57.1523
6766,1143,65.705
8661,1143,64.6912
15862,1143,77.5331
19050,1143,43.6158
25897,1143,24.573
28768,1143,124.086
32196,1143,23.353
33635,1143,28.4528
60545,1143,52.5119
167,1144,81.6958
215,1144,32.3405
1167,1144,60.1627
2184,1144,36.2839
4888,1144,156.013
5286,1144,40.0979
6138,1144,26.0605
8250,1144,26.076
9704,1144,29.4675
12910,1144,61.2215
18497,1144,30.4815
28045,1144,29.7364
40339,1144,172.773
42582,1144,33.6202
42613,1144,25.2838
54972,1144,40.892
75869,1144,23.7514
30,1145,580.777
123,1145,545.297
532,1145,247.692
2681,1145,142.418
4841,1145,196.52
5873,1145,158.518
7198,1145,302.123
9704,1145,145.098
15602,1145,193.49
17303,1145,154.733
18036,1145,200.354
19278,1145,589.343
24066,1145,146.008
24728,1145,229.772
33669,1145,145.676
46253,1145,191.005
52603,1145,229.456
54,1146,20.2556
965,1146,87.3559
2524,1146,32.5934
3396,1146,61.3052
4079,1146,31.1825
9407,1146,21.7574
13687,1146,42.4327
16239,1146,26.9891
22279,1146,25.0648
25013,1146,25.6025
35057,1146,62.9231
52479,1146,40.2229
55491,1146,37.6175
56971,1146,27.9532
66480,1146,185.264
67120,1146,31.4953
68440,1146,23.9859
311,1147,0
586,1147,0
2134,1147,0
2777,1147,0
3078,1147,0
3192,1147,0
7476,1147,0
13913,1147,0
24899,1147,0
729,1148,252.276
845,1148,76.8644
1814,1148,446.528
2958,1148,77.4263
3941,1148,138.841
4876,1148,90.4753
7235,1148,127.461
7837,1148,74.3266
9984,1148,73.4866
15166,1148,76.1289
15717,1148,102.317
16873,1148,209.285
24346,1148,77.4849
24934,1148,76.2362
47371,1148,108.113
54575,1148,72.8892
61827,1148,70.5955
5,1149,86.9622
1383,1149,53.1586
1726,1149,41.7314
1993,1149,31.4045
3013,1149,134.53
6567,1149,44.5279
6757,1149,107.492
7436,1149,134.282
11002,1149,169.046
12597,1149,25.8464
14199,1149,39.5426
18506,1149,24.0235
20111,1149,35.6999
30954,1149,46.8837
44026,1149,28.3985
73574,1149,72.4597
74457,1149,48.896
87,1150,40.5472
1245,1150,80.0518
2966,1150,33.348
6090,1150,31.9524
9441,1150,29.8136
13649,1150,24.7083
18340,1150,46.7365
19573,1150,25.1533
21299,1150,104.41
26756,1150,31.4601
28868,1150,74.144
30076,1150,24.3462
32079,1150,28.4371
33349,1150,26.5691
35756,1150,29.3904
40902,1150,45.5467
48248,1150,24.7389
4,1151,19.2782
1758,1151,24.3239
2327,1151,58.7379
6876,1151,23.789
9209,1151,137.403
14794,1151,30.6259
15899,1151,31.6286
19864,1151,16.6299
22556,1151,28.7608
24244,1151,64.1224
29412,1151,77.3215
36270,1151,68.4838
42952,1151,16.4364
47213,1151,19.4985
69944,1151,22.5832
72132,1151,27.794
74937,1151,44.4604
31,1152,97.945
974,1152,174.853
1245,1152,469.775
2183,1152,162.423
2966,1152,301.438
4310,1152,118.431
7932,1152,99.3548
9868,1152,108.2
10764,1152,791.183
13865,1152,175.316
17656,1152,111.623
17981,1152,123.6
21819,1152,103.859
22764,1152,123.899
46899,1152,125.381
65786,1152,218.707
75524,1152,157.854
41,1153,86.2472
45,1153,30.7862
46,1153,75.6139
214,1153,30.4018
759,1153,29.5992
1071,1153,23.0283
1222,1153,21.358
2266,1153,199.289
3345,1153,90.859
3773,1153,49.8812
9160,1153,63.6541
10663,1153,42.8094
10672,1153,116.059
11626,1153,37.9987
30760,1153,30.3281
38349,1153,55.8676
52811,1153,37.0868
298,1154,141.781
1300,1154,271.847
2689,1154,50.6223
4411,1154,522.867
5504,1154,182.755
6619,1154,215.283
7234,1154,55.9668
7878,1154,113.618
10123,1154,590.058
10451,1154,145.976
10733,1154,77.8494
14125,1154,51.8661
17112,1154,66.2949
24948,1154,318.098
31094,1154,46.1074
34991,1154,260.943
47776,1154,44.494
1584,1155,1155.6
2019,1155,1477.3
2867,1155,2414.29
8259,1155,701.568
12790,1155,1409.52
13262,1155,1250.56
13543,1155,617.972
15120,1155,970.648
15751,1155,2150.95
18907,1155,712.225
22403,1155,7540.45
28314,1155,2382.1
29084,1155,721.558
33401,1155,1710.57
44639,1155,777.539
64325,1155,749.499
74239,1155,1383.63
274,1156,122.705
294,1156,349.074
1846,1156,143.557
2046,1156,131.222
3792,1156,194.489
3811,1156,153.181
5344,1156,246.1
5515,1156,123.185
10597,1156,132.185
12198,1156,315.012
15904,1156,1568.38
16509,1156,148.924
18060,1156,393.987
25952,1156,880.291
27946,1156,364.827
38344,1156,366.062
78958,1156,122.691
1017,1157,279.458
1578,1157,191.176
1594,1157,554.443
1726,1157,389.99
2055,1157,867.464
2544,1157,177.195
2905,1157,247.452
3120,1157,194.015
6568,1157,138.318
7827,1157,143.912
10170,1157,147.871
11218,1157,151.211
11247,1157,391.726
11404,1157,251.566
19525,1157,199.365
22948,1157,228.364
24468,1157,144.144
43,1158,202.584
133,1158,155.58
265,1158,802.088
294,1158,154.613
1287,1158,162.186
2061,1158,181.132
2827,1158,2132.23
4717,1158,136.75
11155,1158,1531.36
15335,1158,733.182
16572,1158,346.905
23996,1158,215.805
30232,1158,207.615
33523,1158,516.692
38344,1158,255.864
38421,1158,277.68
67572,1158,270.099
147,1159,15.5124
217,1159,81.9046
1846,1159,127.224
2122,1159,96.3306
2184,1159,49.2091
2391,1159,22.4974
5040,1159,41.0488
5998,1159,36.1081
14199,1159,15.1779
15649,1159,23.1443
22176,1159,26.9929
28911,1159,17.3523
30096,1159,22.4287
31413,1159,34.4404
61396,1159,25.3734
62104,1159,18.1378
74180,1159,50.6865
422,1160,74.7645
2156,1160,21.1817
2750,1160,20.3384
2902,1160,22.6679
3876,1160,61.1756
4249,1160,22.0999
5130,1160,41.8488
6061,1160,22.9165
7711,1160,38.3042
9171,1160,31.0637
9883,1160,80.565
10552,1160,20.5038
17200,1160,20.3078
17690,1160,31.5031
18699,1160,18.219
20247,1160,20.1084
44483,1160,90.1905
32,1161,214.883
58,1161,61.8593
72,1161,53.1739
147,1161,106.899
406,1161,555.132
422,1161,81.4086
1333,1161,96.9307
2530,1161,109.273
2750,1161,68.2711
4357,1161,60.9212
5387,1161,53.7641
6982,1161,244.978
10226,1161,79.9544
27738,1161,65.8072
39248,1161,51.2862
48950,1161,54.9701
64929,1161,52.0299
165,1163,99.3407
873,1163,93.7137
2263,1163,38.6833
2578,1163,48.079
2769,1163,73.5051
4171,1163,38.5645
4879,1163,38.8949
11381,1163,56.0859
14552,1163,45.5463
23371,1163,158.818
26553,1163,59.9693
31085,1163,129.775
44615,1163,31.894
48802,1163,115.333
60565,1163,37.9902
63064,1163,40.8983
72826,1163,31.7173
5,1164,32.5399
888,1164,16.9757
1316,1164,66.0768
1546,1164,22.9058
1668,1164,45.7465
2733,1164,40.0442
2787,1164,16.7464
4288,1164,16.206
7911,1164,36.8453
10627,1164,17.5577
11336,1164,18.0807
21474,1164,26.2673
33130,1164,18.528
38253,1164,21.6491
50260,1164,24.6429
53302,1164,50.8059
66713,1164,31.2594
3,1165,86.0032
759,1165,96.7077
863,1165,55.7184
1273,1165,118.34
2335,1165,47.1573
2545,1165,71.8401
2893,1165,271.049
4235,1165,41.0914
9201,1165,37.1332
11642,1165,251.818
13774,1165,81.207
14308,1165,37.2825
16820,1165,68.6526
21391,1165,36.5441
40608,1165,36.7835
62185,1165,52.44
71119,1165,37.9638
142,1166,250.042
189,1166,143.375
717,1166,621.224
845,1166,660.305
1284,1166,112.415
3258,1166,377.65
4957,1166,101.616
5517,1166,1384.32
7386,1166,136.584
10413,1166,111.2
10434,1166,833.233
15642,1166,431.235
15808,1166,1539.14
22211,1166,140.399
38344,1166,146.177
71421,1166,136.944
74196,1166,490.666
167,1167,180.288
2121,1167,18.9482
6853,1167,19.8398
9134,1167,13.4675
9704,1167,44.741
11181,1167,54.9521
11398,1167,11.0976
12522,1167,57.1684
15806,1167,22.1024
16174,1167,11.2283
17214,1167,12.4307
18004,1167,73.9027
41696,1167,28.7628
49957,1167,13.3441
53633,1167,52.0475
57018,1167,19.9298
72064,1167,32.0771
118,1168,5.69815
1870,1168,4.12202
2346,1168,4.89787
2387,1168,20
2932,1168,3.1871
10435,1168,3.12319
13951,1168,7.28138
14648,1168,6.47986
16432,1168,8.62736
16680,1168,3.74334
19512,1168,6.74289
25512,1168,3.06119
27034,1168,3.34646
42252,1168,14.3104
49580,1168,6.12067
77284,1168,9.76619
78512,1168,12.3069
246,1169,129.152
1081,1169,244.167
1245,1169,112.685
1361,1169,88.6944
3080,1169,77.5981
4242,1169,101.044
9095,1169,270.479
10170,1169,195.427
12618,1169,69.8563
15901,1169,470.848
17925,1169,215.951
19103,1169,97.8683
21299,1169,148.503
28868,1169,315.007
32723,1169,87.3996
56412,1169,84.4874
58752,1169,123.173
406,1170,40.5136
418,1170,84.6436
431,1170,28.4481
1019,1170,64.8589
2019,1170,32.4532
2935,1170,45.8789
4519,1170,33.7829
4580,1170,100.639
12751,1170,34.5608
12900,1170,95.8294
14884,1170,19.2139
23940,1170,89.4771
42613,1170,41.8853
43504,1170,58.056
52535,1170,101.942
73657,1170,15.7606
75021,1170,24.7381
3,1171,13.604
45,1171,2.52322
54,1171,6.05291
216,1171,3.38048
493,1171,9.75768
3280,1171,3.07555
3653,1171,7.06047
5470,1171,4.24011
8991,1171,6.15834
23541,1171,3.7317
33516,1171,6.65278
36112,1171,2.72514
39460,1171,5.82718
40931,1171,4.12015
43531,1171,4.20986
49976,1171,3.63611
80137,1171,8.28045
617,1173,15.7073
6354,1173,15.5466
6568,1173,150.901
12910,1173,15.3722
14828,1173,25.0683
29989,1173,8.80371
39823,1173,11.276
43861,1173,14.0453
48979,1173,13.4107
49775,1173,52.5782
49931,1173,36.5464
52585,1173,11.7686
54946,1173,33.5639
60482,1173,13.2161
69031,1173,57.8584
70560,1173,14.986
76575,1173,19.9391
32,1174,284.986
86,1174,21.4496
461,1174,14.1909
944,1174,14.1529
1274,1174,31.0155
2854,1174,42.0092
3827,1174,29.3356
4712,1174,53.366
5016,1174,27.8666
5193,1174,13.8877
11381,1174,15.8596
13924,1174,13.452
17920,1174,15.1837
23862,1174,12.577
39135,1174,12.1966
67792,1174,16.131
71033,1174,55.243
882,1175,65.7674
1586,1175,147.773
2515,1175,119.601
2652,1175,674.593
4357,1175,176.926
4580,1175,68.5657
4828,1175,65.2783
11381,1175,139.691
13970,1175,92.0981
14116,1175,156.735
15825,1175,88.6892
17370,1175,104.1
38360,1175,160.057
50583,1175,71.1761
51190,1175,246.907
71033,1175,102.227
82938,1175,117.23
54,1176,286.457
116,1176,71.3995
223,1176,157.051
1019,1176,85.6773
3506,1176,71.1322
4347,1176,70.7005
5198,1176,93.1519
6440,1176,154.499
11391,1176,100.985
20084,1176,816.601
23940,1176,157.925
24178,1176,97.4126
24524,1176,85.1651
25764,1176,72.3635
43214,1176,78.7779
51190,1176,109.993
53293,1176,78.8447
54,1177,8.16203
56,1177,58.5402
348,1177,14.8508
647,1177,26.2879
2531,1177,5.64678
2667,1177,5.66639
4021,1177,6.48471
6957,1177,26.5877
7004,1177,67.3497
8483,1177,15.5706
8991,1177,10.7585
13586,1177,6.45973
15265,1177,8.16725
26828,1177,8.31779
28891,1177,6.90409
32230,1177,8.20233
73930,1177,5.49319
406,1178,13.8633
1993,1178,20.7169
3244,1178,12.1008
6653,1178,12.8394
7429,1178,11.0874
8789,1178,53.814
9053,1178,13.8289
9886,1178,24.2323
11181,1178,53.6982
16656,1178,16.6033
19876,1178,13.0002
21360,1178,20.82
27298,1178,75.7746
28814,1178,12.0979
35253,1178,10.8374
64163,1178,15.5536
64529,1178,9.26787
1689,1179,13.3398
5235,1179,20.9439
8264,1179,25.3847
9865,1179,9.39783
12910,1179,10.4136
13107,1179,25.0188
14196,1179,19.5151
16228,1179,11.6623
18122,1179,18.0862
19145,1179,27.1728
19247,1179,9.67861
20727,1179,15.1539
21360,1179,16.9033
21680,1179,22.3593
32510,1179,39.8526
43867,1179,23.5489
49154,1179,33.8011
54,1180,0.122591
2391,1180,0.202111
2566,1180,0.397714
3526,1180,0.549384
3631,1180,0.472841
6279,1180,0.112119
7198,1180,0.251131
7430,1180,0.458489
7940,1180,0.042309
12013,1180,0.214682
14199,1180,0.237638
15241,1180,0.0780581
39928,1180,0.385516
46383,1180,0.109883
47610,1180,0.0967407
74185,1180,0.170656
79118,1180,0.093456
17,1181,157.263
56,1181,639.475
60,1181,35.9163
405,1181,300.12
786,1181,124.465
950,1181,156.375
1338,1181,34.4697
2540,1181,52.4968
4828,1181,156.283
5104,1181,71.8773
8360,1181,26.4208
10976,1181,65.2234
14199,1181,119.815
20866,1181,225.773
29553,1181,81.2957
45225,1181,105.336
74471,1181,25.8329
282,1184,75.102
871,1184,141.856
1095,1184,168.203
2639,1184,62.4124
3511,1184,63.2876
4700,1184,61.0104
5344,1184,47.3489
14250,1184,48.9664
17584,1184,46.0647
19577,1184,63.7503
21517,1184,186.809
36190,1184,66.7091
43355,1184,65.8481
49767,1184,76.1187
49924,1184,58.4518
55637,1184,53.7371
61974,1184,63.3479
301,1185,2.75225
308,1185,1.21809
863,1185,2.30728
1077,1185,1.18759
2557,1185,3.2402
2887,1185,4.88682
5329,1185,3.19554
5493,1185,1.52132
5727,1185,3.93861
9714,1185,1.98943
10414,1185,1.32515
11380,1185,11.1867
12811,1185,6.94522
13998,1185,1.95644
25542,1185,3.17097
32622,1185,21.8037
60345,1185,1.07512
46,1186,70.5527
478,1186,69.5303
1337,1186,29.0373
2602,1186,34.0012
6347,1186,23.5545
6446,1186,63.5449
7866,1186,28.4187
8360,1186,26.4208
8457,1186,73.8725
8554,1186,45.8776
9134,1186,554.754
12770,1186,51.6304
16498,1186,51.2459
26261,1186,23.4553
27389,1186,34.2052
28692,1186,33.978
47947,1186,36.6482
9,1187,0
28,1187,0
141,1187,0
287,1187,0
1198,1187,0
3099,1187,0
11319,1187,0
14242,1187,0
38273,1187,0
5,1188,7.81966
219,1188,7.13678
563,1188,17.9453
780,1188,77.4195
1170,1188,76.1074
1726,1188,10.5544
2339,1188,6.98027
3801,1188,25.3529
6567,1188,9.65318
7827,1188,8.69639
13142,1188,8.23952
13259,1188,8.50141
14230,1188,24.8166
16228,1188,11.6623
21360,1188,16.9033
53776,1188,14.1663
82510,1188,13.1174
790,1189,118.935
1076,1189,166.817
3048,1189,143.964
8010,1189,105.903
8992,1189,78.4328
10061,1189,983.877
11338,1189,168.277
11442,1189,131.967
12753,1189,132.764
13560,1189,147.179
13913,1189,100.986
19140,1189,103.204
19767,1189,150.528
37127,1189,86.9286
37174,1189,136.169
46199,1189,396.643
54237,1189,241.416
214,1191,25.9811
411,1191,38.1077
1170,1191,151.033
3801,1191,554.572
3959,1191,40.2713
4648,1191,99.0518
6589,1191,32.0207
9855,1191,163.246
11077,1191,23.0998
13142,1191,54.9244
15411,1191,23.054
18404,1191,26.4548
20410,1191,23.2535
24303,1191,78.3523
46601,1191,52.1715
47694,1191,22.5061
78512,1191,56.2155
247,1192,0
430,1192,0
1294,1192,0
3670,1192,0
6213,1192,0
18467,1192,0
18566,1192,0
32189,1192,0
44356,1192,0
3410,1193,2.64969
7980,1193,0
9918,1193,1.75246
10179,1193,2.60964
11936,1193,0
11960,1193,0.878744
13268,1193,0.879628
13534,1193,2.67619
16212,1193,0.878879
25037,1193,2.61023
26262,1193,8.99333
33100,1193,0
35306,1193,0
35477,1193,0
38839,1193,2.67163
49649,1193,1.745
53536,1193,2.65456
54,1194,31.8802
695,1194,52.7168
1066,1194,17.2419
2042,1194,12.6387
2932,1194,12.1696
3592,1194,29.2228
4248,1194,255.547
6349,1194,88.7904
7860,1194,15.4059
8597,1194,15.5912
11922,1194,29.7811
17624,1194,60.2487
24803,1194,11.7067
35650,1194,47.013
43910,1194,12.335
56417,1194,26.833
68995,1194,25.8679
100,1196,202.698
605,1196,156.576
5210,1196,139.036
5760,1196,170.69
7863,1196,773.195
11830,1196,93.8519
14520,1196,713.354
15025,1196,78.3789
15657,1196,106.072
20625,1196,216.984
20756,1196,128.329
21209,1196,598.681
22415,1196,157.652
25447,1196,204.371
46778,1196,87.4283
47902,1196,95.8628
80792,1196,252.043
28,1197,1.1317
3078,1197,27.9085
3893,1197,9.49089
5406,1197,0.761415
5978,1197,2.28687
11398,1197,4.62245
12077,1197,0.979135
19457,1197,0.698782
21631,1197,0.866289
36689,1197,2.69209
36694,1197,0.787261
38886,1197,1.45683
53110,1197,3.38542
63705,1197,1.08738
66806,1197,2.27203
75009,1197,1.49277
76658,1197,0.817235
65,1198,26.3341
406,1198,36.4037
1116,1198,22.863
2373,1198,24.8089
3511,1198,18.1491
8888,1198,33.3929
9939,1198,22.0676
14871,1198,18.5149
15025,1198,34.6138
17910,1198,27.7091
42124,1198,32.0467
43547,1198,44.6688
43761,1198,40.3551
48207,1198,23.7426
51190,1198,32.1937
57049,1198,49.6189
72710,1198,22.5878
532,1199,14.2767
729,1199,4.01733
1290,1199,3.68375
2424,1199,3.90618
2467,1199,1.39876
4528,1199,3.1649
5260,1199,5.31849
5647,1199,2.72972
6922,1199,1.19196
7222,1199,9.3535
15059,1199,15.4224
30103,1199,1.04592
30376,1199,2.80261
35007,1199,3.28097
39072,1199,7.30992
46493,1199,8.39661
71107,1199,6.50587
509,1200,113.056
908,1200,32.6536
1219,1200,23.9972
1668,1200,41.6661
1882,1200,21.5421
2346,1200,73.1747
3271,1200,61.8739
5571,1200,26.6425
6144,1200,44.1116
6715,1200,30.6949
7261,1200,21.1916
10205,1200,28.8301
21712,1200,22.0963
29027,1200,24.2016
53245,1200,26.8728
78512,1200,45.8818
81118,1200,22.4472
113,1201,134.24
217,1201,323.71
249,1201,158.706
597,1201,193.658
1367,1201,817.97
1883,1201,153.716
2366,1201,244.914
2395,1201,379.957
3331,1201,418.087
3367,1201,192.948
4312,1201,138.059
13629,1201,94.8177
14199,1201,152.77
17880,1201,96.2549
41803,1201,271.613
48942,1201,193.488
66130,1201,110.039
54,1202,22.7422
278,1202,19.8444
444,1202,25.3096
4413,1202,20.8892
4826,1202,15.4811
8711,1202,38.5305
10296,1202,17.3018
16680,1202,17.3099
21517,1202,46.9523
30029,1202,32.8942
32783,1202,16.605
39573,1202,17.332
41803,1202,32.6377
52603,1202,42.1465
54137,1202,37.9798
64880,1202,27.3632
76659,1202,71.5946
9,1203,0
22,1203,0
605,1203,0
1215,1203,0
4169,1203,0
18778,1203,0
30444,1203,0
31353,1203,0
70782,1203,0
219,1204,50.0452
228,1204,126.056
243,1204,56.4764
743,1204,88.8322
1081,1204,53.8199
3221,1204,176.621
3385,1204,75.8833
6987,1204,36.5139
7874,1204,39.9932
9171,1204,64.6978
25096,1204,47.2723
27751,1204,95.902
33736,1204,29.1966
43431,1204,94.0812
63705,1204,41.2735
73858,1204,304.388
78512,1204,42.8752
29,1205,2.48469
549,1205,1.24995
796,1205,0.16433
1277,1205,3.7241
1974,1205,3.5285
3359,1205,0.170869
4755,1205,8.53076
7064,1205,6.10155
9214,1205,0.164464
11348,1205,4.34295
12767,1205,3.88002
30225,1205,2.94014
32337,1205,0.164463
39850,1205,11.6998
55460,1205,2.44938
75682,1205,2.6624
79450,1205,2.57743
221,1207,0
1113,1207,0
2116,1207,0
2791,1207,0
3483,1207,0
5088,1207,0
5979,1207,0
7013,1207,0
8892,1207,0
10402,1207,0
11369,1207,0
11982,1207,0
13866,1207,0
19209,1207,0
19347,1207,0
19556,1207,0
38588,1207,0
40541,1207,0
40780,1207,0
42620,1207,0
46361,1207,0
54434,1207,0
147,1208,69.1614
470,1208,300.024
605,1208,102.611
944,1208,36.7217
1936,1208,89.4565
1994,1208,194.834
4599,1208,127.69
5393,1208,42.4994
6213,1208,54.4435
7688,1208,141.762
13322,1208,56.8681
15335,1208,82.9118
17050,1208,194.687
17696,1208,42.6439
21378,1208,67.0474
22882,1208,41.8021
26607,1208,35.8708
22,1209,498.103
294,1209,694.561
605,1209,315.892
948,1209,308.866
1610,1209,341.042
4300,1209,472.466
7198,1209,199.776
11093,1209,174.893
11381,1209,282.724
11449,1209,531.793
13254,1209,203.332
13675,1209,713.439
15238,1209,258.923
24204,1209,282.755
25733,1209,1277.18
64598,1209,517.724
65498,1209,172.313
223,1210,143.792
2128,1210,162.09
2565,1210,323.719
3681,1210,169.249
6243,1210,138.528
6766,1210,263.383
8905,1210,57.6194
9790,1210,89.165
12770,1210,64.0609
13150,1210,226.222
21550,1210,59.2981
23940,1210,243.283
37325,1210,87.2635
38649,1210,53.3911
43232,1210,56.8076
51059,1210,47.4121
80397,1210,202.295
361,1211,16.1598
406,1211,36.5522
783,1211,65.8416
1333,1211,16.5282
2227,1211,39.8613
2750,1211,22.7848
2932,1211,41.7158
4309,1211,26.3955
7392,1211,20.9627
7757,1211,32.6825
9094,1211,62.9892
9140,1211,42.8812
22787,1211,55.478
33995,1211,37.359
54768,1211,38.6033
60028,1211,44.2832
61855,1211,67.4652
147,1212,138.539
361,1212,98.7538
406,1212,73.2269
2185,1212,161.396
2932,1212,192.723
4583,1212,73.5459
4959,1212,300.64
9710,1212,244.245
13588,1212,222.373
16942,1212,63.0121
25621,1212,81.817
27000,1212,102.906
33995,1212,91.4639
34416,1212,113.839
48484,1212,476.663
64173,1212,60.0362
77721,1212,178.207
72,1213,134.085
223,1213,26.0829
406,1213,11.1665
1010,1213,8.35445
1019,1213,11.831
1554,1213,7.47278
1794,1213,9.02871
2134,1213,9.24175
6438,1213,12.0161
7932,1213,7.42915
12906,1213,27.6417
13120,1213,11.8545
18983,1213,13.4267
30977,1213,7.09768
33400,1213,19.1705
51911,1213,32.5128
56609,1213,8.14983
1081,1214,0.502392
1299,1214,0.59288
1869,1214,0.29027
4079,1214,2.54277
6438,1214,0
7864,1214,0
7905,1214,0.199552
9319,1214,0
12753,1214,3.53974
17640,1214,0
18379,1214,0
21631,1214,0
22279,1214,0.192675
22889,1214,0
23378,1214,0.130584
24754,1214,0.207078
28876,1214,0
29951,1214,0.194622
33603,1214,7.37328
44042,1214,0.289207
65382,1214,0.213482
75694,1214,0.512822
78119,1214,0.218652
51,1215,7.67611
338,1215,28.1503
1442,1215,4.94315
1768,1215,3.45573
3326,1215,15.1863
3376,1215,5.21903
4398,1215,5.00333
4574,1215,4.45887
7763,1215,4.25335
8804,1215,25.9167
9458,1215,24.6147
11643,1215,4.12662
16651,1215,4.81279
28142,1215,5.15753
40910,1215,5.04153
43216,1215,81.4395
46484,1215,3.6619
5,1216,58.4134
66,1216,27.4637
743,1216,12.5916
946,1216,13.4433
948,1216,16.0735
1169,1216,14.8881
3654,1216,13.0528
9704,1216,34.4391
12156,1216,57.0775
12885,1216,13.4695
13148,1216,16.623
33363,1216,13.8314
36152,1216,57.6524
38344,1216,24.3884
43710,1216,25.774
46601,1216,14.4183
64839,1216,17.0716
1942,1217,0.674132
2932,1217,1.83321
3510,1217,6.78324
8577,1217,1.28686
8586,1217,0.700075
9053,1217,0.6754
9947,1217,1.28839
10040,1217,1.51358
13454,1217,2.2669
23371,1217,1.13466
32063,1217,1.01579
33933,1217,1.2894
44018,1217,0.798667
56270,1217,1.12388
56637,1217,2.14282
64169,1217,1.14743
82415,1217,0.73954
147,1218,255.888
254,1218,342.194
422,1218,219.716
917,1218,530.234
1367,1218,3350.22
1823,1218,244.118
2185,1218,1517.33
2750,1218,239.209
2800,1218,268.598
4086,1218,377.999
4357,1218,1092.99
11351,1218,1114.58
11678,1218,489.905
15120,1218,461.872
17703,1218,440.875
51190,1218,212.471
74239,1218,842.138
67,1219,9.21565
832,1219,9.31452
1121,1219,17.6833
1167,1219,27.5873
2339,1219,9.60264
2602,1219,22.5728
2652,1219,26.8937
5281,1219,9.70702
9540,1219,69.9056
11084,1219,7.74303
13107,1219,8.74611
19577,1219,15.2217
24964,1219,9.69614
26262,1219,18.2552
29164,1219,24.5515
47018,1219,9.36202
63705,1219,33.6851
6861,1220,3.97989
7979,1220,17.3848
13225,1220,3.97623
23888,1220,3.98984
26436,1220,16.6679
64870,1220,4.0013
29,1221,3.27968
46,1221,0.837662
406,1221,1.43099
1610,1221,2.65356
1869,1221,2.00962
2199,1221,1.58129
2520,1221,2.30362
3129,1221,1.0806
3984,1221,1.80119
3989,1221,1.4223
4312,1221,1.67584
5717,1221,1.17325
8626,1221,0.960477
12770,1221,1.18611
13273,1221,1.80958
74903,1221,1.51466
80392,1221,3.22132
84,1222,32.5178
147,1222,14.9979
406,1222,29.2848
563,1222,14.5074
783,1222,60.4686
2227,1222,29.539
2932,1222,25.3189
3480,1222,50.6144
4309,1222,41.317
7757,1222,32.6825
9094,1222,62.9892
9397,1222,20.906
22787,1222,55.478
26607,1222,16.3003
33995,1222,30.9319
